Id,Name,Age,Height,Weight,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain
11346,Matías Ezequiel Dituro,35.0,191 cm,86 kg,Argentina,False,Celta Vigo,Goalkeeper,34.0,3060.0,21.0,,1114.0,,1.0,,,,2.0,1.0,,,,10.0,10.0,,0.0,38.0,80.0,https://media.api-sports.io/football/players/11346.png,https://media.api-sports.io/football/teams/538.png,6.900000,1.0,0.0,0.0,False
35576,O. Pineda,26.0,168 cm,60 kg,Mexico,False,Celta Vigo,Midfielder,5.0,51.0,7.0,,43.0,1.0,4.0,,,,4.0,,,,3.0,8.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/35576.png,https://media.api-sports.io/football/teams/538.png,6.650000,0.0,0.0,0.0,False
46688,Alejandro Pozo,23.0,174 cm,70 kg,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/46688.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
46832,Javi Ontiveros,25.0,170 cm,75 kg,Spain,False,Osasuna,Midfielder,3.0,36.0,7.0,,29.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,7.0,,0.0,0.0,,https://media.api-sports.io/football/players/46832.png,https://media.api-sports.io/football/teams/727.png,6.133333,0.0,0.0,0.0,False
46931,Álvaro Giménez,31.0,183 cm,83 kg,Spain,False,Cadiz,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/46931.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False
47095,Nano,27.0,178 cm,77 kg,Spain,False,Cadiz,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47095.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False
47332,Lluís López,25.0,182 cm,79 kg,Spain,False,Espanyol,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47332.png,https://media.api-sports.io/football/teams/540.png,,0.0,0.0,0.0,False
47356,Rodrigo Ely,29.0,188 cm,83 kg,Brazil,False,Alaves,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47356.png,https://media.api-sports.io/football/teams/542.png,,0.0,0.0,0.0,False
47426,Rubén Blanco Veiga,27.0,188 cm,70 kg,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47426.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
47432,Hugo Mallo Novegil,31.0,173 cm,69 kg,Spain,False,Celta Vigo,Defender,21.0,1830.0,34.0,18.0,899.0,2.0,11.0,16.0,,8.0,3.0,38.0,9.0,21.0,43.0,92.0,187.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47432.png,https://media.api-sports.io/football/teams/538.png,6.840000,5.0,0.0,2.0,False
47434,Kevin Vázquez,29.0,173 cm,72 kg,Spain,False,Celta Vigo,Defender,13.0,1071.0,30.0,7.0,520.0,,1.0,10.0,,8.0,15.0,15.0,7.0,27.0,31.0,69.0,128.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/47434.png,https://media.api-sports.io/football/teams/538.png,6.923076,3.0,0.0,0.0,False
47435,Fran Beltrán,23.0,170 cm,66 kg,Spain,False,Celta Vigo,Midfielder,34.0,2385.0,45.0,10.0,1613.0,4.0,11.0,24.0,,17.0,23.0,17.0,4.0,29.0,51.0,106.0,214.0,,1.0,0.0,,https://media.api-sports.io/football/players/47435.png,https://media.api-sports.io/football/teams/538.png,6.887500,4.0,0.0,0.0,False
47529,Miguel Morro,22.0,193 cm,,Spain,False,Rayo Vallecano,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47529.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False
47566,Javier Galán,28.0,172 cm,70 kg,Spain,False,Celta Vigo,Defender,33.0,2940.0,35.0,17.0,1354.0,4.0,11.0,96.0,,63.0,59.0,47.0,6.0,36.0,91.0,233.0,435.0,3.0,0.0,0.0,,https://media.api-sports.io/football/players/47566.png,https://media.api-sports.io/football/teams/538.png,6.764516,7.0,0.0,0.0,False
182501,José Fontán,22.0,,,Spain,False,Celta Vigo,Defender,6.0,266.0,31.0,2.0,182.0,,1.0,1.0,,1.0,,10.0,,10.0,4.0,9.0,25.0,,0.0,0.0,,https://media.api-sports.io/football/players/182501.png,https://media.api-sports.io/football/teams/538.png,6.560000,3.0,0.0,0.0,False
608,L. Boyé,26.0,179 cm,81 kg,Argentina,False,Elche,Attacker,23.0,1666.0,12.0,22.0,398.0,16.0,35.0,87.0,,56.0,40.0,39.0,1.0,2.0,26.0,153.0,366.0,3.0,7.0,0.0,,https://media.api-sports.io/football/players/608.png,https://media.api-sports.io/football/teams/797.png,6.939130,3.0,0.0,0.0,False
612,E. Ponce,25.0,180 cm,80 kg,Argentina,False,Elche,Attacker,10.0,600.0,10.0,7.0,141.0,5.0,7.0,21.0,,12.0,11.0,12.0,,1.0,5.0,44.0,114.0,,1.0,0.0,,https://media.api-sports.io/football/players/612.png,https://media.api-sports.io/football/teams/797.png,6.550000,1.0,0.0,0.0,False
1583,Sergio León Limones,33.0,178 cm,73 kg,Spain,False,Levante,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/1583.png,https://media.api-sports.io/football/teams/539.png,,0.0,0.0,0.0,False
2474,Iván José Marcone,32.0,184 cm,90 kg,Argentina,False,Elche,Midfielder,18.0,713.0,17.0,,376.0,,1.0,9.0,,7.0,4.0,10.0,3.0,11.0,24.0,41.0,71.0,,0.0,0.0,,https://media.api-sports.io/football/players/2474.png,https://media.api-sports.io/football/teams/797.png,6.666666,4.0,0.0,0.0,False
46659,Robert Ibáñez,29.0,175 cm,67 kg,Spain,False,Osasuna,Midfielder,4.0,91.0,7.0,2.0,36.0,,2.0,2.0,,2.0,5.0,,,1.0,3.0,10.0,16.0,,0.0,0.0,,https://media.api-sports.io/football/players/46659.png,https://media.api-sports.io/football/teams/727.png,6.650000,0.0,0.0,0.0,False
46985,Yacine Qasmi,31.0,184 cm,79 kg,Morocco,False,Rayo Vallecano,Attacker,1.0,3.0,1.0,,2.0,,,,,,,,,,,1.0,2.0,,0.0,0.0,,https://media.api-sports.io/football/players/46985.png,https://media.api-sports.io/football/teams/728.png,6.200000,0.0,0.0,0.0,False
47182,Tete Morente,26.0,180 cm,76 kg,Spain,False,Elche,Attacker,28.0,1439.0,11.0,14.0,397.0,7.0,17.0,47.0,,23.0,19.0,26.0,,10.0,17.0,76.0,169.0,3.0,3.0,0.0,,https://media.api-sports.io/football/players/47182.png,https://media.api-sports.io/football/teams/797.png,6.665384,3.0,0.0,0.0,False
47222,Josema Sánchez,26.0,184 cm,81 kg,Spain,False,Elche,Defender,6.0,181.0,6.0,1.0,46.0,,,,,,4.0,3.0,1.0,,3.0,10.0,20.0,,0.0,0.0,,https://media.api-sports.io/football/players/47222.png,https://media.api-sports.io/football/teams/797.png,6.333333,0.0,0.0,0.0,False
47318,Jon Bautista,27.0,180 cm,72 kg,Spain,False,Real Sociedad,Attacker,1.0,44.0,6.0,,7.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,3.0,7.0,10.0,,0.0,0.0,,https://media.api-sports.io/football/players/47318.png,https://media.api-sports.io/football/teams/548.png,7.000000,0.0,0.0,0.0,False
47398,Pere Milla Peña,30.0,184 cm,72 kg,Spain,False,Elche,Attacker,29.0,1449.0,10.0,9.0,390.0,13.0,21.0,27.0,,11.0,43.0,15.0,1.0,4.0,17.0,98.0,221.0,3.0,8.0,0.0,,https://media.api-sports.io/football/players/47398.png,https://media.api-sports.io/football/teams/797.png,6.725925,4.0,0.0,0.0,False
47407,A. Nyom,34.0,188 cm,78 kg,Cameroon,False,Getafe,Defender,5.0,244.0,10.0,2.0,63.0,,,1.0,,,3.0,1.0,1.0,2.0,3.0,10.0,15.0,,0.0,0.0,,https://media.api-sports.io/football/players/47407.png,https://media.api-sports.io/football/teams/546.png,6.475000,1.0,0.0,0.0,False
47421,Guido Marcelo Carrillo,31.0,191 cm,87 kg,Argentina,False,Elche,Attacker,25.0,940.0,5.0,3.0,188.0,8.0,12.0,13.0,,8.0,17.0,24.0,2.0,,6.0,87.0,173.0,,2.0,0.0,,https://media.api-sports.io/football/players/47421.png,https://media.api-sports.io/football/teams/797.png,6.659090,3.0,0.0,0.0,False
47459,Chema Rodríguez,30.0,189 cm,80 kg,Spain,False,Getafe,Defender,1.0,46.0,11.0,1.0,15.0,,,,,,,2.0,,,,,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/47459.png,https://media.api-sports.io/football/teams/546.png,6.200000,1.0,1.0,0.0,False
104941,Monchu,23.0,173 cm,68 kg,Spain,False,Granada CF,Midfielder,14.0,665.0,21.0,3.0,308.0,,5.0,8.0,,5.0,8.0,25.0,3.0,4.0,14.0,36.0,84.0,,0.0,0.0,,https://media.api-sports.io/football/players/104941.png,https://media.api-sports.io/football/teams/715.png,6.500000,3.0,1.0,0.0,False
107153,Kike Pérez,25.0,184 cm,80 kg,Spain,False,Elche,Midfielder,8.0,308.0,13.0,2.0,121.0,2.0,3.0,9.0,,5.0,2.0,11.0,,2.0,4.0,18.0,53.0,,0.0,0.0,,https://media.api-sports.io/football/players/107153.png,https://media.api-sports.io/football/teams/797.png,6.571428,1.0,0.0,0.0,False
162212,Miguel Baeza,22.0,177 cm,67 kg,Spain,False,Celta Vigo,Midfielder,1.0,1.0,4.0,,4.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162212.png,https://media.api-sports.io/football/teams/538.png,6.200000,0.0,0.0,0.0,False
182563,Jon Morcillo,24.0,183 cm,72 kg,Spain,False,Athletic Club,Attacker,7.0,47.0,3.0,,26.0,,1.0,1.0,,,1.0,2.0,,,3.0,4.0,9.0,,0.0,0.0,,https://media.api-sports.io/football/players/182563.png,https://media.api-sports.io/football/teams/531.png,6.440000,2.0,0.0,0.0,False
189866,John Nwankwo,22.0,185 cm,,Spain,False,Elche,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/189866.png,https://media.api-sports.io/football/teams/797.png,,0.0,0.0,0.0,False
208670,Diego Bri,20.0,,,Spain,False,Elche,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/208670.png,https://media.api-sports.io/football/teams/797.png,,0.0,0.0,0.0,False
311745,José Friaza,20.0,,,Spain,False,Elche,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/311745.png,https://media.api-sports.io/football/teams/797.png,,0.0,0.0,0.0,False
38,Alberto Rodríguez,25.0,184 cm,72 kg,Spain,False,Alaves,Defender,5.0,237.0,18.0,1.0,86.0,,,,,,4.0,3.0,3.0,1.0,6.0,14.0,23.0,,0.0,0.0,,https://media.api-sports.io/football/players/38.png,https://media.api-sports.io/football/teams/542.png,6.640000,1.0,0.0,0.0,False
52,Sergio Camello,21.0,177 cm,69 kg,Spain,False,Atletico Madrid,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/52.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
751,Jaume Grau,25.0,182 cm,67 kg,Spain,False,Osasuna,Midfielder,1.0,2.0,2.0,,4.0,,,,,,,,,,1.0,1.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/751.png,https://media.api-sports.io/football/teams/727.png,,0.0,0.0,0.0,False
11346,Matías Ezequiel Dituro,35.0,191 cm,86 kg,Argentina,False,Celta Vigo,Goalkeeper,34.0,3060.0,21.0,,1114.0,,1.0,,,,2.0,1.0,,,,10.0,10.0,,0.0,38.0,80.0,https://media.api-sports.io/football/players/11346.png,https://media.api-sports.io/football/teams/538.png,6.900000,1.0,0.0,0.0,False
46688,Alejandro Pozo,23.0,174 cm,70 kg,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/46688.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
46770,Jon Ander Garrido Moracia,33.0,185 cm,80 kg,Spain,False,Cadiz,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/46770.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False
46832,Javi Ontiveros,25.0,170 cm,75 kg,Spain,False,Osasuna,Midfielder,3.0,36.0,7.0,,29.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,7.0,,0.0,0.0,,https://media.api-sports.io/football/players/46832.png,https://media.api-sports.io/football/teams/727.png,6.133333,0.0,0.0,0.0,False
46931,Álvaro Giménez,31.0,183 cm,83 kg,Spain,False,Cadiz,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/46931.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False
47095,Nano,27.0,178 cm,77 kg,Spain,False,Cadiz,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47095.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False
47120,Gaizka Campos Bahíllo,25.0,189 cm,80 kg,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47120.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
47332,Lluís López,25.0,182 cm,79 kg,Spain,False,Espanyol,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47332.png,https://media.api-sports.io/football/teams/540.png,,0.0,0.0,0.0,False
47356,Rodrigo Ely,29.0,188 cm,83 kg,Brazil,False,Alaves,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47356.png,https://media.api-sports.io/football/teams/542.png,,0.0,0.0,0.0,False
47426,Rubén Blanco Veiga,27.0,188 cm,70 kg,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47426.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
47432,Hugo Mallo Novegil,31.0,173 cm,69 kg,Spain,False,Celta Vigo,Defender,21.0,1830.0,34.0,18.0,899.0,2.0,11.0,16.0,,8.0,3.0,38.0,9.0,21.0,43.0,92.0,187.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47432.png,https://media.api-sports.io/football/teams/538.png,6.840000,5.0,0.0,2.0,False
47529,Miguel Morro,22.0,193 cm,,Spain,False,Rayo Vallecano,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47529.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False
47566,Javier Galán,28.0,172 cm,70 kg,Spain,False,Celta Vigo,Defender,33.0,2940.0,35.0,17.0,1354.0,4.0,11.0,96.0,,63.0,59.0,47.0,6.0,36.0,91.0,233.0,435.0,3.0,0.0,0.0,,https://media.api-sports.io/football/players/47566.png,https://media.api-sports.io/football/teams/538.png,6.764516,7.0,0.0,0.0,False
163245,Martín Calderón,23.0,183 cm,77 kg,Spain,False,Cadiz,Midfielder,6.0,111.0,6.0,1.0,31.0,,,1.0,,1.0,1.0,4.0,,,1.0,7.0,15.0,,0.0,0.0,,https://media.api-sports.io/football/players/163245.png,https://media.api-sports.io/football/teams/724.png,6.460000,1.0,0.0,0.0,False
182501,José Fontán,22.0,,,Spain,False,Celta Vigo,Defender,6.0,266.0,31.0,2.0,182.0,,1.0,1.0,,1.0,,10.0,,10.0,4.0,9.0,25.0,,0.0,0.0,,https://media.api-sports.io/football/players/182501.png,https://media.api-sports.io/football/teams/538.png,6.560000,3.0,0.0,0.0,False
286623,Coke Carrillo,20.0,,,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286623.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
286795,César Fernández,18.0,,,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286795.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
135,Jeison Fabián Murillo Cerón,30.0,182 cm,78 kg,Colombia,False,Celta Vigo,Defender,17.0,1084.0,33.0,1.0,604.0,1.0,4.0,3.0,,3.0,11.0,11.0,7.0,18.0,13.0,55.0,103.0,,0.0,0.0,,https://media.api-sports.io/football/players/135.png,https://media.api-sports.io/football/teams/538.png,6.700000,5.0,0.0,0.0,False
570,F. Cervi,28.0,165 cm,67 kg,Argentina,False,Celta Vigo,Midfielder,31.0,1645.0,15.0,10.0,551.0,9.0,18.0,34.0,,17.0,33.0,18.0,2.0,19.0,58.0,121.0,235.0,3.0,3.0,0.0,,https://media.api-sports.io/football/players/570.png,https://media.api-sports.io/football/teams/538.png,6.789655,5.0,0.0,0.0,False
1461,Denis Suárez Fernández,28.0,176 cm,69 kg,Spain,False,Celta Vigo,Midfielder,34.0,2494.0,41.0,35.0,1592.0,6.0,10.0,68.0,,34.0,29.0,37.0,4.0,14.0,52.0,127.0,277.0,4.0,3.0,0.0,,https://media.api-sports.io/football/players/1461.png,https://media.api-sports.io/football/teams/538.png,6.946875,4.0,0.0,0.0,False
2058,Manuel Agudo Durán,36.0,175 cm,65 kg,Spain,False,Celta Vigo,Attacker,30.0,1293.0,13.0,12.0,464.0,8.0,14.0,18.0,,10.0,11.0,18.0,1.0,9.0,24.0,56.0,139.0,,2.0,0.0,,https://media.api-sports.io/football/players/2058.png,https://media.api-sports.io/football/teams/538.png,6.614814,1.0,0.0,0.0,False
5921,A. Solari,30.0,180 cm,80 kg,Argentina,False,Celta Vigo,Midfielder,22.0,559.0,9.0,5.0,290.0,1.0,5.0,16.0,,8.0,10.0,19.0,3.0,6.0,15.0,37.0,106.0,,0.0,0.0,,https://media.api-sports.io/football/players/5921.png,https://media.api-sports.io/football/teams/538.png,6.463157,5.0,0.0,0.0,False
35576,O. Pineda,26.0,168 cm,60 kg,Mexico,False,Celta Vigo,Midfielder,5.0,51.0,7.0,,43.0,1.0,4.0,,,,4.0,,,,3.0,8.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/35576.png,https://media.api-sports.io/football/teams/538.png,6.650000,0.0,0.0,0.0,False
47434,Kevin Vázquez,29.0,173 cm,72 kg,Spain,False,Celta Vigo,Defender,13.0,1071.0,30.0,7.0,520.0,,1.0,10.0,,8.0,15.0,15.0,7.0,27.0,31.0,69.0,128.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/47434.png,https://media.api-sports.io/football/teams/538.png,6.923076,3.0,0.0,0.0,False
47435,Fran Beltrán,23.0,170 cm,66 kg,Spain,False,Celta Vigo,Midfielder,34.0,2385.0,45.0,10.0,1613.0,4.0,11.0,24.0,,17.0,23.0,17.0,4.0,29.0,51.0,106.0,214.0,,1.0,0.0,,https://media.api-sports.io/football/players/47435.png,https://media.api-sports.io/football/teams/538.png,6.887500,4.0,0.0,0.0,False
47440,Brais Méndez,25.0,187 cm,76 kg,Spain,False,Celta Vigo,Midfielder,33.0,2703.0,31.0,26.0,1220.0,13.0,30.0,54.0,,30.0,46.0,62.0,5.0,29.0,55.0,171.0,391.0,5.0,4.0,0.0,,https://media.api-sports.io/football/players/47440.png,https://media.api-sports.io/football/teams/538.png,6.841935,7.0,0.0,0.0,False
47445,Iago Aspas Juncal,35.0,176 cm,67 kg,Spain,False,Celta Vigo,Attacker,33.0,2757.0,24.0,51.0,1004.0,29.0,48.0,69.0,,43.0,42.0,19.0,2.0,10.0,14.0,116.0,224.0,4.0,15.0,0.0,,https://media.api-sports.io/football/players/47445.png,https://media.api-sports.io/football/teams/538.png,7.290322,8.0,0.0,0.0,False
47566,Javier Galán,28.0,172 cm,70 kg,Spain,False,Celta Vigo,Defender,33.0,2940.0,35.0,17.0,1354.0,4.0,11.0,96.0,,63.0,59.0,47.0,6.0,36.0,91.0,233.0,435.0,3.0,0.0,0.0,,https://media.api-sports.io/football/players/47566.png,https://media.api-sports.io/football/teams/538.png,6.764516,7.0,0.0,0.0,False
80166,Thiago Galhardo do Nascimento Rocha,33.0,183 cm,78 kg,Brazil,False,Celta Vigo,Attacker,27.0,800.0,4.0,8.0,174.0,9.0,18.0,13.0,,5.0,5.0,17.0,2.0,3.0,8.0,54.0,142.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/80166.png,https://media.api-sports.io/football/teams/538.png,6.608000,4.0,0.0,0.0,False
85703,T. Carrique,23.0,173 cm,72 kg,France,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/85703.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
162495,Fernando Medrano,22.0,,,Spain,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162495.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
182501,José Fontán,22.0,,,Spain,False,Celta Vigo,Defender,6.0,266.0,31.0,2.0,182.0,,1.0,1.0,,1.0,,10.0,,10.0,4.0,9.0,25.0,,0.0,0.0,,https://media.api-sports.io/football/players/182501.png,https://media.api-sports.io/football/teams/538.png,6.560000,3.0,0.0,0.0,False
182504,Gabri Veiga,20.0,,,Spain,False,Celta Vigo,Midfielder,3.0,20.0,1.0,,4.0,,,2.0,,1.0,,,,,,1.0,9.0,,0.0,0.0,,https://media.api-sports.io/football/players/182504.png,https://media.api-sports.io/football/teams/538.png,6.000000,0.0,0.0,0.0,False
184693,Javi Castro,22.0,183 cm,75 kg,Spain,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/184693.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
286559,Carlos Domínguez,21.0,,,Spain,False,Celta Vigo,Defender,7.0,313.0,17.0,,122.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,8.0,15.0,,0.0,0.0,,https://media.api-sports.io/football/players/286559.png,https://media.api-sports.io/football/teams/538.png,6.740000,1.0,0.0,0.0,False
313651,Hugo Sotelo,19.0,,,Spain,False,Celta Vigo,Midfielder,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/313651.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
329720,Hugo Álvarez Antúnez,19.0,,,Spain,False,Celta Vigo,Midfielder,1.0,10.0,1.0,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/329720.png,https://media.api-sports.io/football/teams/538.png,6.700000,0.0,0.0,0.0,False
58,Víctor Mollejo,21.0,176 cm,63 kg,Spain,False,Mallorca,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/58.png,https://media.api-sports.io/football/teams/798.png,,0.0,0.0,0.0,False
46646,Sergio Herrera Pirón,29.0,192 cm,82 kg,Spain,False,Osasuna,Goalkeeper,33.0,2970.0,16.0,1.0,925.0,,,3.0,,3.0,9.0,,,1.0,2.0,19.0,22.0,,0.0,39.0,84.0,https://media.api-sports.io/football/players/46646.png,https://media.api-sports.io/football/teams/727.png,6.941935,3.0,0.0,0.0,False
46649,Juan Manuel Pérez Ruiz,26.0,187 cm,83 kg,Spain,False,Osasuna,Goalkeeper,1.0,90.0,2.0,,19.0,,,,,,,,,,,,1.0,,0.0,2.0,2.0,https://media.api-sports.io/football/players/46649.png,https://media.api-sports.io/football/teams/727.png,5.700000,0.0,0.0,0.0,False
46652,Unai García,30.0,186 cm,81 kg,Spain,False,Osasuna,Defender,16.0,1226.0,19.0,2.0,378.0,,4.0,3.0,,3.0,4.0,10.0,8.0,19.0,18.0,51.0,91.0,,0.0,0.0,,https://media.api-sports.io/football/players/46652.png,https://media.api-sports.io/football/teams/727.png,6.900000,5.0,0.0,0.0,False
46657,Nacho Vidal,27.0,180 cm,75 kg,Spain,False,Osasuna,Defender,32.0,2723.0,22.0,19.0,939.0,1.0,11.0,45.0,,23.0,29.0,45.0,11.0,52.0,75.0,188.0,326.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/46657.png,https://media.api-sports.io/football/teams/727.png,6.873333,9.0,0.0,0.0,False
46700,Darío Ramos Pinazo,23.0,191 cm,78 kg,Spain,False,Osasuna,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/46700.png,https://media.api-sports.io/football/teams/727.png,,0.0,0.0,0.0,False
46749,L. Junior,32.0,180 cm,79 kg,Côte d'Ivoire,False,Mallorca,Attacker,6.0,173.0,4.0,,40.0,1.0,5.0,8.0,,3.0,7.0,5.0,,2.0,3.0,17.0,45.0,,0.0,0.0,,https://media.api-sports.io/football/players/46749.png,https://media.api-sports.io/football/teams/798.png,6.350000,0.0,0.0,0.0,False
46967,Álvaro Juan Cruz Armada,30.0,180 cm,79 kg,Spain,False,Osasuna,Defender,20.0,1665.0,26.0,3.0,583.0,,,10.0,,8.0,2.0,16.0,10.0,12.0,21.0,49.0,96.0,,0.0,0.0,,https://media.api-sports.io/football/players/46967.png,https://media.api-sports.io/football/teams/727.png,6.638888,4.0,0.0,0.0,False
47010,David Timor Copoví,33.0,185 cm,80 kg,Spain,False,Getafe,Midfielder,7.0,339.0,23.0,1.0,173.0,,6.0,3.0,,2.0,2.0,6.0,2.0,1.0,1.0,12.0,38.0,,0.0,0.0,,https://media.api-sports.io/football/players/47010.png,https://media.api-sports.io/football/teams/546.png,6.314285,2.0,0.0,0.0,False
47209,Andrés Martín,23.0,170 cm,66 kg,Spain,False,Rayo Vallecano,Attacker,7.0,181.0,3.0,,19.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,,4.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/47209.png,https://media.api-sports.io/football/teams/728.png,6.233333,0.0,0.0,0.0,False
47253,Ignasi Miquel i Pons,30.0,188 cm,82 kg,Spain,False,Getafe,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47253.png,https://media.api-sports.io/football/teams/546.png,,0.0,0.0,0.0,False
